Source,Year,Month,Region,Site,Zone,Replicate,Preservation Method,Taxa,raw individual count,WM shell on (g),WM (g),DM (g),AFDM (g),DM/WM,AFDM/DM,AFDM/WM
Flinders-HCHB,2021,Aug ,MM,B19,S,rep2,Ethanol,Chironomidae,18,,0.0040,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,B19,S,rep2,Ethanol,Hydrobiidae,329,,0.8280,0.5060,,0.611111111,0,0
Flinders-HCHB,2021,Aug ,MM,B19,S,rep2,Ethanol,Salinator,19,,0.0520,0.0490,,0.942307692,0,0
Flinders-HCHB,2021,Aug ,MM,B19,S,rep2,Ethanol,Nephtys,3,,0.2770,0.0560,,0.202166065,0,0
Flinders-HCHB,2021,Aug ,MM,B19,S,rep2,Ethanol,Janiridae,2,,0.0000,0.0000,,#DIV/0!,#DIV/0!,#DIV/0!
Flinders-HCHB,2021,Aug ,MM,B19,S,rep2,Ethanol,Ostracoda,3,,0.0000,0.0000,,#DIV/0!,#DIV/0!,#DIV/0!
Flinders-HCHB,2021,Aug ,MM,B19,S,rep2,Ethanol,Mysidacea,3,,0.0460,0.0100,0.01,0.217391304,1,0.217391304
Flinders-HCHB,2021,Aug ,MM,B19,S,rep3,Ethanol,Capitella,3,,0.0050,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,B19,S,rep3,Ethanol,Hydrobiidae,639,,1.0100,0.4500,,0.445544554,0,0
Flinders-HCHB,2021,Aug ,MM,B19,S,rep3,Ethanol,Salinator,10,,0.0210,0.0050,,0.238095238,0,0
Flinders-HCHB,2021,Aug ,MM,B19,S,rep3,Ethanol,Nephtys,2,,0.0480,0.0080,,0.166666667,0,0
Flinders-HCHB,2021,Aug ,MM,B19,S,rep3,Ethanol,Mysidacea,5,,0.0740,0.0110,0.011,0.148648649,1,0.148648649
Flinders-HCHB,2021,Aug ,MM,B19,S,rep3,Ethanol,Phyllodoce,2,,0.0180,0.0020,,0.111111111,0,0
Flinders-HCHB,2021,Aug ,MM,B19,S,rep3,Ethanol,Oligochaeta ,2,,0.0010,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,B19,S,rep3,Ethanol,Boccardiella,19,,0.0950,0.0180,0.017,0.189473684,0.944444444,0.178947368
Flinders-HCHB,2021,Aug ,MM,B19,S,rep4,Ethanol,Hydrobiidae,543,,1.1330,0.4100,,0.361871139,0,0
Flinders-HCHB,2021,Aug ,MM,B19,S,rep4,Ethanol,Boccardiella,35,,0.0660,0.0300,0.029,0.454545455,0.966666667,0.439393939
Flinders-HCHB,2021,Aug ,MM,B19,S,rep4,Ethanol,Salinator,22,,0.0050,0.0010,,0.2,0,0
Flinders-HCHB,2021,Aug ,MM,B19,S,rep4,Ethanol,Ostracoda,1,,0.0000,0.0000,,#DIV/0!,#DIV/0!,#DIV/0!
Flinders-HCHB,2021,Aug ,MM,B19,S,rep4,Ethanol,Oligochaeta ,9,,0.0000,0.0000,0,#DIV/0!,#DIV/0!,#DIV/0!
Flinders-HCHB,2021,Aug ,MM,B19,P,rep1,Ethanol,Amphipoda,13,,0.0050,0.0010,,0.2,0,0
Flinders-HCHB,2021,Aug ,MM,B19,P,rep1,Ethanol,Chironomidae,39,,0.0140,0.0070,0.007,0.5,1,0.5
Flinders-HCHB,2021,Aug ,MM,B19,P,rep1,Ethanol,Hydrobiidae,203,,0.3350,0.2260,,0.674626866,0,0
Flinders-HCHB,2021,Aug ,MM,B19,P,rep1,Ethanol,Boccardiella,1,,0.0020,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,B19,P,rep1,Ethanol,Salinator,32,,0.2490,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,B19,P,rep1,Ethanol,Oligochaeta ,5,,0.0010,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,B19,P,rep1,Ethanol,Dolichopodidae,1,,0.0010,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,B19,P,rep2,Ethanol,Amphipoda,18,,0.0020,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,B19,P,rep2,Ethanol,Chironomidae,55,,0.0120,0.0030,0.002,0.25,0.666666667,0.166666667
Flinders-HCHB,2021,Aug ,MM,B19,P,rep2,Ethanol,Hydrobiidae,127,,0.2400,0.1540,,0.641666667,0,0
Flinders-HCHB,2021,Aug ,MM,B19,P,rep2,Ethanol,Boccardiella,2,,0.0000,0.0000,0,#DIV/0!,#DIV/0!,#DIV/0!
Flinders-HCHB,2021,Aug ,MM,B19,P,rep2,Ethanol,Salinator,19,,0.0520,0.0390,,0.75,0,0
Flinders-HCHB,2021,Aug ,MM,B19,P,rep2,Ethanol,Oligochaeta ,3,,0.0020,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,B19,P,rep3,Ethanol,Amphipoda,41,,0.0180,0.0080,,0.444444444,0,0
Flinders-HCHB,2021,Aug ,MM,B19,P,rep3,Ethanol,Chironomidae,32,,0.0160,0.0050,0.005,0.3125,1,0.3125
Flinders-HCHB,2021,Aug ,MM,B19,P,rep3,Ethanol,Hydrobiidae,23,,0.0260,0.0180,,0.692307692,0,0
Flinders-HCHB,2021,Aug ,MM,B19,P,rep3,Ethanol,Boccardiella,3,,0.0020,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,B19,P,rep3,Ethanol,Oligochaeta ,13,,0.0010,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,B19,P,rep4,Ethanol,Amphipoda,48,,0.0310,0.0080,,0.258064516,0,0
Flinders-HCHB,2021,Aug ,MM,B19,P,rep4,Ethanol,Chironomidae,91,,0.0240,0.0120,0.011,0.5,0.916666667,0.458333333
Flinders-HCHB,2021,Aug ,MM,B19,P,rep4,Ethanol,Hydrobiidae,56,,0.1190,0.0700,,0.588235294,0,0
Flinders-HCHB,2021,Aug ,MM,B19,P,rep4,Ethanol,Boccardiella,10,,0.0040,0.0010,0,0.25,0,0
Flinders-HCHB,2021,Aug ,MM,B19,P,rep4,Ethanol,Salinator,11,,0.4310,0.3360,,0.779582367,0,0
Flinders-HCHB,2021,Aug ,MM,B19,P,rep4,Ethanol,Oligochaeta ,8,,0.0040,0.0010,0.001,0.25,1,0.25
Flinders-HCHB,2021,Aug ,MM,PP,I,rep1,Ethanol,Amphipoda,37,,0.0140,0.0040,,0.285714286,0,0
Flinders-HCHB,2021,Aug ,MM,PP,I,rep1,Ethanol,Chironomidae,471,,0.1190,0.0520,0.029,0.43697479,0.557692308,0.243697479
Flinders-HCHB,2021,Aug ,MM,PP,I,rep1,Ethanol,Hydrobiidae,63,,0.0580,0.0360,,0.620689655,0,0
Flinders-HCHB,2021,Aug ,MM,PP,I,rep1,Ethanol,Mysidacea,3,,0.0400,0.0060,0.004,0.15,0.666666667,0.1
Flinders-HCHB,2021,Aug ,MM,PP,I,rep2,Ethanol,Amphipoda,73,,0.0310,0.0040,,0.129032258,0,0
Flinders-HCHB,2021,Aug ,MM,PP,I,rep2,Ethanol,Chironomidae,195,,0.0520,0.0240,0.021,0.461538462,0.875,0.403846154
Flinders-HCHB,2021,Aug ,MM,PP,I,rep2,Ethanol,Hydrobiidae,7,,0.0060,0.0040,,0.666666667,0,0
Flinders-HCHB,2021,Aug ,MM,PP,I,rep2,Ethanol,Salinator,1,,0.0030,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,PP,I,rep2,Ethanol,Mysidacea,1,,0.1790,0.0240,,0.134078212,0,0
Flinders-HCHB,2021,Aug ,MM,PP,I,rep3,Ethanol,Amphipoda,60,,0.0300,0.0100,,0.333333333,0,0
Flinders-HCHB,2021,Aug ,MM,PP,I,rep3,Ethanol,Chironomidae,501,,0.1390,0.0530,0.029,0.381294964,0.547169811,0.208633094
Flinders-HCHB,2021,Aug ,MM,PP,I,rep3,Ethanol,Hydrobiidae,100,,0.1170,0.0960,,0.820512821,0,0
Flinders-HCHB,2021,Aug ,MM,PP,I,rep3,Ethanol,Boccardiella,3,,0.0010,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,PP,I,rep3,Ethanol,Salinator,6,,0.1270,0.1200,,0.94488189,0,0
Flinders-HCHB,2021,Aug ,MM,PP,I,rep3,Ethanol,Mysidacea,2,,0.0200,0.0020,0.002,0.1,1,0.1
Flinders-HCHB,2021,Aug ,MM,PP,I,rep4,Ethanol,Amphipoda,6,,0.0030,0.0010,,0.333333333,0,0
Flinders-HCHB,2021,Aug ,MM,PP,I,rep4,Ethanol,Chironomidae,228,,0.0740,0.0300,0.027,0.405405405,0.9,0.364864865
Flinders-HCHB,2021,Aug ,MM,PP,I,rep4,Ethanol,Hydrobiidae,96,,0.0850,0.0580,,0.682352941,0,0
Flinders-HCHB,2021,Aug ,MM,PP,I,rep4,Ethanol,Salinator,5,,0.0210,0.0180,,0.857142857,0,0
Flinders-HCHB,2021,Aug ,MM,PP,I,rep4,Ethanol,Mysidacea,1,,0.0060,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,PP,S,rep1,Ethanol,Amphipoda,53,,,,,#DIV/0!,#DIV/0!,#DIV/0!
Flinders-HCHB,2021,Aug ,MM,PP,S,rep1,Ethanol,Chironomidae,1,,0.0000,0.0000,0,#DIV/0!,#DIV/0!,#DIV/0!
Flinders-HCHB,2021,Aug ,MM,PP,S,rep1,Ethanol,Hydrobiidae,3,,0.0090,0.0080,,0.888888889,0,0
Flinders-HCHB,2021,Aug ,MM,PP,S,rep1,Ethanol,Nephtys,1,,0.0700,0.0190,,0.271428571,0,0
Flinders-HCHB,2021,Aug ,MM,PP,S,rep1,Ethanol,Spisula,2,2.0380,0.4200,0.1040,0.044,0.247619048,0.423076923,0.104761905
Flinders-HCHB,2021,Aug ,MM,PP,S,rep1,Ethanol,Anemone,4,,0.0450,0.0120,,0.266666667,0,0
Flinders-HCHB,2021,Aug ,MM,PP,S,rep2,Ethanol,Amphipoda,10,,0.0060,0.0010,,0.166666667,0,0
Flinders-HCHB,2021,Aug ,MM,PP,S,rep2,Ethanol,Chironomidae,9,,0.0030,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,PP,S,rep2,Ethanol,Hydrobiidae,30,,0.0650,0.0550,,0.846153846,0,0
Flinders-HCHB,2021,Aug ,MM,PP,S,rep2,Ethanol,Nephtys,2,,0.0760,0.0150,,0.197368421,0,0
Flinders-HCHB,2021,Aug ,MM,PP,S,rep2,Ethanol,Soletellina,1,0.1320,0.0830,0.0260,0.016,0.313253012,0.615384615,0.192771084
Flinders-HCHB,2021,Aug ,MM,PP,S,rep2,Ethanol,Anemone,9,,0.0710,0.0540,0.044,0.76056338,0.814814815,0.61971831
Flinders-HCHB,2021,Aug ,MM,PP,S,rep3,Ethanol,Amphipoda,40,,0.0140,0.0020,,0.142857143,0,0
Flinders-HCHB,2021,Aug ,MM,PP,S,rep3,Ethanol,Chironomidae,26,,0.0050,0.0010,0.001,0.2,1,0.2
Flinders-HCHB,2021,Aug ,MM,PP,S,rep3,Ethanol,Hydrobiidae,4,,0.0020,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,PP,S,rep3,Ethanol,Mysidacea,1,,0.0000,0.0000,0,#DIV/0!,#DIV/0!,#DIV/0!
Flinders-HCHB,2021,Aug ,MM,PP,S,rep4,Ethanol,Amphipoda,43,,0.0170,0.0080,,0.470588235,0,0
Flinders-HCHB,2021,Aug ,MM,PP,S,rep4,Ethanol,Hydrobiidae,4,,0.0110,0.0020,,0.181818182,0,0
Flinders-HCHB,2021,Aug ,MM,PP,S,rep4,Ethanol,Anemone,1,,0.0040,0.0020,0.002,0.5,1,0.5
Flinders-HCHB,2021,Aug ,MM,PP,P,rep1,Ethanol,Amphipoda,28,,0.0250,0.0130,,0.52,0,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep1,Ethanol,Capitella,20,,0.0140,0.0030,,0.214285714,0,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep1,Ethanol,Chironomidae,8,,0.0040,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep1,Ethanol,Hydrobiidae,11,,0.0270,0.0230,,0.851851852,0,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep1,Ethanol,Salinator,1,,0.0370,0.0320,,0.864864865,0,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep1,Ethanol,Mysidacea,20,,0.1630,0.0220,,0.134969325,0,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep1,Ethanol,Oligochaeta ,3,,0.0010,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep1,Ethanol,Dolichopodidae,1,,0.0030,0.0010,0.001,0.333333333,1,0.333333333
Flinders-HCHB,2021,Aug ,MM,PP,P,rep1,Ethanol,Phyllodoce,1,,0.0130,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep2,Ethanol,Amphipoda,13,,0.0080,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep2,Ethanol,Capitella,15,,0.0150,0.0040,,0.266666667,0,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep2,Ethanol,Chironomidae,11,,0.0010,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep2,Ethanol,Hydrobiidae,7,,0.0090,0.0080,,0.888888889,0,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep2,Ethanol,Salinator,1,,0.4110,0.3970,,0.96593674,0,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep2,Ethanol,Nephtys,2,,0.1500,0.0280,,0.186666667,0,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep2,Ethanol,Mysidacea,37,,0.1660,0.0340,0.033,0.204819277,0.970588235,0.198795181
Flinders-HCHB,2021,Aug ,MM,PP,P,rep2,Ethanol,Oligochaeta ,5,,0.0010,0.0010,,1,0,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep3,Ethanol,Amphipoda,6,,0.0010,0.0010,,1,0,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep3,Ethanol,Capitella,16,,0.0060,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep3,Ethanol,Hydrobiidae,27,,0.0200,0.0170,,0.85,0,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep3,Ethanol,Mysidacea,18,,0.1080,0.0100,0.006,0.092592593,0.6,0.055555556
Flinders-HCHB,2021,Aug ,MM,PP,P,rep3,Ethanol,Chironomidae,49,,0.0160,0.0090,0.006,0.5625,0.666666667,0.375
Flinders-HCHB,2021,Aug ,MM,PP,P,rep3,Ethanol,Oligochaeta ,11,,0.0010,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep4,Ethanol,Amphipoda,5,,0.0030,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep4,Ethanol,Capitella,15,,0.0050,0.0020,,0.4,0,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep4,Ethanol,Chironomidae,5,,0.0950,0.0620,0.062,0.652631579,1,0.652631579
Flinders-HCHB,2021,Aug ,MM,PP,P,rep4,Ethanol,Hydrobiidae,4,,0.0050,0.0050,,1,0,0
Flinders-HCHB,2021,Aug ,MM,PP,P,rep4,Ethanol,Salinator,1,,0.2160,0.0590,,0.273148148,0,0
Flinders-HCHB,2021,Aug ,NL,LP,I,rep1,Ethanol,Capitella,16,,0.0040,0.0030,,0.75,0,0
Flinders-HCHB,2021,Aug ,NL,LP,I,rep1,Ethanol,Chironomidae,193,,0.0950,0.0290,0.013,0.305263158,0.448275862,0.136842105
Flinders-HCHB,2021,Aug ,NL,LP,I,rep1,Ethanol,Hydrobiidae,4,,0.0030,0.0030,,1,0,0
Flinders-HCHB,2021,Aug ,NL,LP,I,rep1,Ethanol,Mysidacea,3,,0.0290,0.0050,0.005,0.172413793,1,0.172413793
Flinders-HCHB,2021,Aug ,NL,LP,I,rep2,Ethanol,Capitella,7,,0.0020,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,LP,I,rep2,Ethanol,Chironomidae,84,,0.0330,0.0190,0.017,0.575757576,0.894736842,0.515151515
Flinders-HCHB,2021,Aug ,NL,LP,I,rep2,Ethanol,Hydrobiidae,6,,0.0110,0.0070,,0.636363636,0,0
Flinders-HCHB,2021,Aug ,NL,LP,I,rep2,Ethanol,Mysidacea,1,,0.0230,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,LP,I,rep3,Ethanol,Amphipoda,14,,0.0080,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,LP,I,rep3,Ethanol,Capitella,15,,0.0060,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,LP,I,rep3,Ethanol,Chironomidae,63,,0.0210,0.0060,0.005,0.285714286,0.833333333,0.238095238
Flinders-HCHB,2021,Aug ,NL,LP,I,rep3,Ethanol,Hydrobiidae,1,,0.0010,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,LP,I,rep3,Ethanol,Mysidacea,3,,0.0270,0.0050,0.005,0.185185185,1,0.185185185
Flinders-HCHB,2021,Aug ,NL,LP,I,rep3,Ethanol,Oligochaeta ,7,,0.0010,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,LP,I,rep4,Ethanol,Amphipoda,20,,0.0180,0.0070,,0.388888889,0,0
Flinders-HCHB,2021,Aug ,NL,LP,I,rep4,Ethanol,Capitella,5,,0.0010,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,LP,I,rep4,Ethanol,Chironomidae,190,,0.1010,0.0290,0.023,0.287128713,0.793103448,0.227722772
Flinders-HCHB,2021,Aug ,NL,LP,I,rep4,Ethanol,Hydrobiidae,2,,0.0050,0.0030,,0.6,0,0
Flinders-HCHB,2021,Aug ,NL,LP,I,rep4,Ethanol,Boccardiella,1,,0.0110,0.0020,0.002,0.181818182,1,0.181818182
Flinders-HCHB,2021,Aug ,NL,LP,I,rep4,Ethanol,Oligochaeta ,12,,0.0010,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,LP,S,rep1,Ethanol,Amphipoda,3,,0.0000,0.0000,,#DIV/0!,#DIV/0!,#DIV/0!
Flinders-HCHB,2021,Aug ,NL,LP,S,rep1,Ethanol,Capitella,10,,0.0020,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,LP,S,rep1,Ethanol,Spisula,15,4.4230,0.8420,0.1800,0.111,0.213776722,0.616666667,0.131828979
Flinders-HCHB,2021,Aug ,NL,LP,S,rep1,Ethanol,Mysidacea,1,,0.0200,0.0030,0.002,0.15,0.666666667,0.1
Flinders-HCHB,2021,Aug ,NL,LP,S,rep2,Ethanol,Amphipoda,27,,0.0050,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,LP,S,rep2,Ethanol,Capitella,5,,0.0000,0.0000,,#DIV/0!,#DIV/0!,#DIV/0!
Flinders-HCHB,2021,Aug ,NL,LP,S,rep2,Ethanol,Spisula,10,12.2860,2.2720,0.3260,0.285,0.143485915,0.874233129,0.125440141
Flinders-HCHB,2021,Aug ,NL,LP,S,rep2,Ethanol,Mysidacea,7,,0.0290,0.0060,0.006,0.206896552,1,0.206896552
Flinders-HCHB,2021,Aug ,NL,LP,S,rep3,Ethanol,Amphipoda,12,,0.0040,0.0010,,0.25,0,0
Flinders-HCHB,2021,Aug ,NL,LP,S,rep3,Ethanol,Capitella,1,,0.0000,0.0000,,#DIV/0!,#DIV/0!,#DIV/0!
Flinders-HCHB,2021,Aug ,NL,LP,S,rep3,Ethanol,Nephtys,1,,0.0900,0.0160,,0.177777778,0,0
Flinders-HCHB,2021,Aug ,NL,LP,S,rep3,Ethanol,Spisula,4,3.6110,0.5110,0.0940,0.08,0.183953033,0.85106383,0.156555773
Flinders-HCHB,2021,Aug ,NL,LP,S,rep3,Ethanol,Mysidacea,2,,0.0450,0.0050,0.003,0.111111111,0.6,0.066666667
Flinders-HCHB,2021,Aug ,NL,LP,S,rep4,Ethanol,Amphipoda,37,,0.0060,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,LP,S,rep4,Ethanol,Capitella,3,,0.0000,0.0000,,#DIV/0!,#DIV/0!,#DIV/0!
Flinders-HCHB,2021,Aug ,NL,LP,S,rep4,Ethanol,Spisula,10,7.3220,1.2290,0.1890,0.153,0.153783564,0.80952381,0.124491456
Flinders-HCHB,2021,Aug ,NL,LP,S,rep4,Ethanol,Mysidacea,4,,0.0220,0.0030,0.003,0.136363636,1,0.136363636
Flinders-HCHB,2021,Aug ,NL,LP,P,rep1,Ethanol,Amphipoda,12,,0.0070,0.0050,,0.714285714,0,0
Flinders-HCHB,2021,Aug ,NL,LP,P,rep1,Ethanol,Capitella,26,,0.0100,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,LP,P,rep1,Ethanol,Chironomidae,6,,0.0030,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,LP,P,rep1,Ethanol,Mysidacea,9,,0.0550,0.0100,0.005,0.181818182,0.5,0.090909091
Flinders-HCHB,2021,Aug ,NL,LP,P,rep2,Ethanol,Amphipoda,7,,0.0050,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,LP,P,rep2,Ethanol,Capitella,15,,0.0070,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,LP,P,rep2,Ethanol,Mysidacea,15,,0.1850,0.0210,0.011,0.113513514,0.523809524,0.059459459
Flinders-HCHB,2021,Aug ,NL,LP,P,rep3,Ethanol,Amphipoda,7,,0.0090,0.0020,,0.222222222,0,0
Flinders-HCHB,2021,Aug ,NL,LP,P,rep3,Ethanol,Capitella,7,,0.0000,0.0000,,#DIV/0!,#DIV/0!,#DIV/0!
Flinders-HCHB,2021,Aug ,NL,LP,P,rep3,Ethanol,Chironomidae,1,,0.0010,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,LP,P,rep3,Ethanol,Mysidacea,7,,0.0550,0.0090,0.008,0.163636364,0.888888889,0.145454545
Flinders-HCHB,2021,Aug ,NL,LP,P,rep4,Ethanol,Capitella,28,,0.0070,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,LP,P,rep4,Ethanol,Mysidacea,14,,0.2630,0.0240,0.021,0.091254753,0.875,0.079847909
Flinders-HCHB,2021,Aug ,NL,NM,I,rep1,Ethanol,Amphipoda,65,,0.0260,0.0040,,0.153846154,0,0
Flinders-HCHB,2021,Aug ,NL,NM,I,rep1,Ethanol,Capitella,52,,0.0240,0.0130,,0.541666667,0,0
Flinders-HCHB,2021,Aug ,NL,NM,I,rep1,Ethanol,Chironomidae,99,,0.0780,0.0190,0.017,0.243589744,0.894736842,0.217948718
Flinders-HCHB,2021,Aug ,NL,NM,I,rep1,Ethanol,Mysidacea,7,,0.0870,0.0120,0.01,0.137931034,0.833333333,0.114942529
Flinders-HCHB,2021,Aug ,NL,NM,I,rep1,Ethanol,Dolichopodidae,2,,0.0050,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,NM,I,rep1,Ethanol,Euchone variabilis,1,,0.0000,0.0000,0,#DIV/0!,#DIV/0!,#DIV/0!
Flinders-HCHB,2021,Aug ,NL,NM,I,rep1,Ethanol,Oligochaeta ,1,,0.0000,0.0000,0,#DIV/0!,#DIV/0!,#DIV/0!
Flinders-HCHB,2021,Aug ,NL,NM,I,rep2,Ethanol,Amphipoda,1,,0.0010,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,NM,I,rep2,Ethanol,Capitella,9,,0.0110,0.0040,,0.363636364,0,0
Flinders-HCHB,2021,Aug ,NL,NM,I,rep2,Ethanol,Chironomidae,143,,0.1530,0.0450,0.036,0.294117647,0.8,0.235294118
Flinders-HCHB,2021,Aug ,NL,NM,I,rep2,Ethanol,Salinator,1,,0.0030,0.0010,,0.333333333,0,0
Flinders-HCHB,2021,Aug ,NL,NM,I,rep2,Ethanol,Spisula,1,0.0060,0.0020,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,NM,I,rep2,Ethanol,Mysidacea,15,,0.1900,0.0190,0.018,0.1,0.947368421,0.094736842
Flinders-HCHB,2021,Aug ,NL,NM,I,rep3,Ethanol,Amphipoda,12,,0.0180,0.0050,,0.277777778,0,0
Flinders-HCHB,2021,Aug ,NL,NM,I,rep3,Ethanol,Chironomidae,4,,0.0130,0.0020,0.002,0.153846154,1,0.153846154
Flinders-HCHB,2021,Aug ,NL,NM,I,rep3,Ethanol,Boccardiella,1,,0.0050,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,NM,I,rep3,Ethanol,Mysidacea,20,,0.3140,0.0320,0.025,0.101910828,0.78125,0.079617834
Flinders-HCHB,2021,Aug ,NL,NM,I,rep3,Ethanol,Euchone variabilis,1,,0.0000,0.0000,0,#DIV/0!,#DIV/0!,#DIV/0!
Flinders-HCHB,2021,Aug ,NL,NM,I,rep3,Ethanol,Dolichopodidae,2,,0.0030,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,NM,I,rep4,Ethanol,Amphipoda,12,,0.0030,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,NM,I,rep4,Ethanol,Capitella,24,,0.0220,0.0090,,0.409090909,0,0
Flinders-HCHB,2021,Aug ,NL,NM,I,rep4,Ethanol,Chironomidae,191,,0.1980,0.0250,0.023,0.126262626,0.92,0.116161616
Flinders-HCHB,2021,Aug ,NL,NM,I,rep4,Ethanol,Mysidacea,26,,0.3540,0.0260,0.02,0.073446328,0.769230769,0.056497175
Flinders-HCHB,2021,Aug ,NL,NM,I,rep4,Ethanol,Dolichopodidae,3,,0.0060,0.0010,0.001,0.166666667,1,0.166666667
Flinders-HCHB,2021,Aug ,NL,NM,S,rep1,Ethanol,Chironomidae,4,,0.0080,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,NM,S,rep2,Ethanol,Chironomidae,7,,0.0120,0.0020,0.002,0.166666667,1,0.166666667
Flinders-HCHB,2021,Aug ,NL,NM,S,rep3,Ethanol,Capitella,1,,0.0010,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,NM,S,rep3,Ethanol,Chironomidae,5,,0.0060,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,NM,S,rep4,Ethanol,Capitella,2,,0.0000,0.0000,,#DIV/0!,#DIV/0!,#DIV/0!
Flinders-HCHB,2021,Aug ,NL,NM,S,rep4,Ethanol,Chironomidae,5,,0.0090,0.0000,0,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,NM,P,rep1,Ethanol,Capitella,3,,0.0030,0.0000,,0,#DIV/0!,0
Flinders-HCHB,2021,Aug ,NL,NM,P,rep1,Ethanol,Chironomidae,80,,0.0750,0.0190,0.016,0.253333333,0.842105263,0.213333333
Flinders-HCHB,2021,Aug ,NL,NM,P,rep1,Ethanol,Mysidacea,10,,0.0720,0.0110,0.01,0.152777778,0.909090909,0.138888889
Flinders-HCHB,2021,Aug ,NL,NM,P,rep2,Ethanol,Capitella,16,,0.0090,0.0030,,0.333333333,0,0
